"MRGID","TERRITORY1","SOVEREIGN1","ISO_SOV1","n","int","beta","change","t_after","p_after"
21803,"Sint-Maarten","Netherlands","NLD",3,5.50261783006081,-1.23525410370328,-70.9239130433693,-1.4722406335618,0.214936836171471
22491,"Bosnia and Herzegovina","Bosnia and Herzegovina","BIH",1,0.69314718056018,-0.69314718051342,-49.9999999976737,NA,NA
22756,"Islas San Félix and San Ambrosio","Chile","CHL",737,1.25140519506785,-0.0460764583294724,-4.50310559308331,-0.895937651010288,0.370432551665146
26517,"Curaçao","Netherlands","NLD",63,3.81193954687118,-0.218330590809205,-19.6140350877196,-1.64970822322771,0.101533607627696
26518,"Saba","Netherlands","NLD",24,4.07753744390878,-0.703083387222139,-50.4943502826376,-2.41268361277198,0.0198792628004434
26519,"Aruba","Netherlands","NLD",67,3.89151565225906,-0.153135554372102,-14.1986593540523,-1.3881694028689,0.167423878971236
26520,"Bonaire","Netherlands","NLD",36,3.60489379804084,-0.184438599774273,-16.8429003021148,-1.12077625443654,0.266213535277783
26521,"Brunei","Brunei","BRN",92,3.65572724694308,-0.252358311519505,-22.3033707786021,-1.59654060717175,0.112103006271241
26526,"Sint-Eustatius","Netherlands","NLD",14,3.78743112784243,-0.937550731301004,-60.8414239482201,-1.81879709590532,0.080479832309707
26582,"Sudan","Sudan","SDN",52,5.09728335723235,0.0962075390645798,10.0987538208291,0.332657539881297,0.740075523186158
33176,"Kenya","Kenya","KEN",99,1.77135059759685,-0.134022431180868,-12.5429553264564,-1.28321514914569,0.20093190108157
33177,"Guadeloupe","France","FRA",176,3.4465545316264,-0.4099093585932,-33.6289592945072,-3.29230784345713,0.00109499032237003
33178,"Martinique","France","FRA",109,3.58784189496918,-0.612031521879184,-45.7751839636415,-2.2924303458715,0.0228437932505978
33179,"Puerto Rico","United States","USA",285,3.81921495584227,-0.261963944204926,-23.046123046045,-3.3230278087056,0.000947759839786788
33180,"United States Virgin Islands","United States","USA",90,3.60730780043546,-0.469883081970769,-37.4924653411824,-2.54313030680238,0.0118376820471049
33181,"Svalbard","Norway","NOR",5872,-0.117506336883687,-0.1002447634553,-9.53840259951547,-1.36553346567482,0.172111599758082
33185,"Guyana","Guyana","GUY",18,3.20994719462883,-0.144481582769602,-13.4529148167593,-0.839441108181957,0.4070856913934
48943,"Canada","Canada","CAN",136,-28.3025850929938,-3.42903945282913e-14,-3.55745518554367e-12,-2.81724338833453e-13,0.999999999999775
48944,"Mayotte","France","FRA",129,2.43660086441225,0.446856432055864,56.3389830509693,4.27894805721766,2.65519388309514e-05
48945,"Glorioso Islands","Madagascar","MDG",86,2.33687416647268,0.673861273673363,96.1797752808991,3.07326942456448,0.00246678705420698
48946,"Ile Tromelin","France","FRA",442,1.98706822155531,0.0220867873968022,2.23325061972977,0.341135771882183,0.733082620193639
48947,"United Arab Emirates","United Arab Emirates","ARE",17,6.30283442342134,-0.0935345059497617,-8.92934079118928,-0.572283057134816,0.571129258137022
48948,"Matthew and Hunter Islands","France","FRA",328,0.897828669034441,-0.269220009611332,-23.6024844719952,-4.25441497357148,2.40216427778735e-05
48950,"Kuril Islands","Japan","JPN",471,3.96438580154322,-0.119628313981721,-11.2749846085349,-1.34495002531589,0.178965772845926
48951,"Navassa Island","Haiti","HTI",39,4.27023522869081,-0.0790276913165259,-7.59856630826656,-0.372098162366011,0.710855300615662
48952,"Saint-Barthélemy","France","FRA",16,4.51154608435274,-1.33349225400251,-73.6444749589356,-2.75455893213713,0.00988983591391507
48953,"Palestine","Palestine","PSE",6,2.79320801219048,-0.228258644971424,-20.4081627074027,-0.179422053184468,0.861189686309105
48954,"Senkaku Islands","Taiwan","TWN",144,5.01290124341144,-0.200603976617901,-18.1763591851817,-2.58852657709785,0.0101314423058993
48955,"Liancourt Rocks","Japan","JPN",9,3.99103954574637,-0.347622465709191,-29.3634496919918,-1.21451763015336,0.242171353077455
48956,"Doumeira Islands","Eritrea","ERI",1,2.70805020110221,6.48633807333395e-16,4.73695157173401e-14,NA,NA
48957,"Guam","United States","USA",352,2.32893929555412,-0.0583961990142128,-5.67238516878258,-0.966880980192783,0.333936511115161
48965,"Venezuela","Venezuela","VEN",11,2.45413499244069,-0.207639365962203,-18.7500000961966,-0.907065855983642,0.375171677312351
48971,"Colombia","Colombia","COL",9,2.85902122810285,0.10280949384903,10.8280254758017,0.468240367032514,0.645927986189546
48980,"Northern Mariana Islands","United States","USA",1164,2.35545789531557,-0.107517700915498,-10.1939374185139,-3.4554821186919,0.000559157408204054
48982,"Puerto Rico","United States","USA",57,2.54174012455567,-0.31949017965136,-27.3480662985862,-1.66358801756239,0.0989905088618808
48984,"Serranilla Bank","Colombia","COL",6,3.71357206679676,0.104140260200299,10.9756098612693,0.165448586824082,0.871887850106261
48985,"Bajo Nuevo Bank","Colombia","COL",6,2.42774823594884,-0.14197026090625,-13.2352940860528,-0.223848708529575,0.82738199963549
48997,"Chafarinas Islands","Spain","ESP",1,-23.302585092994,0,0,NA,NA
48999,"Peñón de Vélez de la Gomera","Spain","ESP",1,-23.302585092994,0,0,NA,NA
49000,"Melilla","Spain","ESP",1,-23.302585092994,0,0,NA,NA
49001,"Alhucemas Islands","Spain","ESP",1,-23.302585092994,0,0,NA,NA
49002,"Ceuta","Spain","ESP",1,4.92725368515724,-0.0752234212375744,-7.24637681159302,NA,NA
49003,"China","China","CHN",572,3.39892206782509,-0.264188250381301,-23.2171018048015,-3.46861053287031,0.000542648012545267
50170,"Qatar","Qatar","QAT",3,1.67397643357392,0.171850256924412,18.7499999997331,0.143100527028579,0.893130028526579
62589,"Chagos Archipelago","Mauritius","MUS",948,3.31537440471097,-0.0302210644601132,-2.97689737585904,-0.591034123991364,0.554568080770582
62596,"Serrana Bank","Colombia","COL",11,3.17044923096273,-0.12160713209462,-11.4503816793745,-0.180632225997849,0.858474090721953
62598,"Quitasueño Bank","Colombia","COL",15,2.13613688535644,-0.116799267746232,-11.0236220472425,-0.417134372720579,0.679761126626541
