UniqueCode,COUNTY.WEEK,WEEK,County,CountyGeolocation,Country,CountryGeolocation,Population_Estimate,Population_Density,Home,Parks,Work,Retail,Grocery,Transit,SPECIES,SPP.2020.OBSERVATION.COUNT,SPP.2019.OBSERVATION.COUNT,SPP.DIFF.COUNT,SPP.DIFF.DURATION,SPP.DIFF.DISTANCE,2020.DURATION.MINUTES,2020.EFFORT.DISTANCE.KM,2019.DURATION.MINUTES,2019.EFFORT.DISTANCE.KM
Cheshire 9Dunnock,Cheshire 9,9,Cheshire,"53.09888, -2.338408",England,"52.598877, -1.4668814",1059271,452,23.94444444,-17,-60.15,-70.85,-30.6,-61.95,Dunnock,2.178571429,1,1.178571429,-62.30952384,-0.116928571,60.35714286,2.379071429,122.6666667,2.496
Clackmannanshire 5Dunnock,Clackmannanshire 5,5,Clackmannanshire,"56.1498, -3.743248",Scotland,"56.68894, -4.0425997",51400,324,NA,NA,-64.14285714,-78.57142857,-27.42857143,-59.25,Dunnock,1.5,2,-0.5,-161.25,2.3805,78.75,3.9895,240,1.609
Clackmannanshire 6Dunnock,Clackmannanshire 6,6,Clackmannanshire,"56.1498, -3.743248",Scotland,"56.68894, -4.0425997",51400,324,NA,NA,-63,-88,-25.14285714,-51.25,Dunnock,2,1,1,61.8333333,5.576333333,110.8333333,5.576333333,49,0
Clackmannanshire 7Dunnock,Clackmannanshire 7,7,Clackmannanshire,"56.1498, -3.743248",Scotland,"56.68894, -4.0425997",51400,324,NA,NA,-62.57142857,NA,-25.85714286,-54.5,Dunnock,1,1,0,-28.75,1.03975,81.25,3.71375,110,2.674
Clackmannanshire 8Dunnock,Clackmannanshire 8,8,Clackmannanshire,"56.1498, -3.743248",Scotland,"56.68894, -4.0425997",51400,324,NA,NA,-59.85714286,NA,-21,-43,Dunnock,1.666666667,1,0.666666667,-511.3333333,-13.49433333,136.6666667,5.245666667,648,18.74
Clackmannanshire 9Dunnock,Clackmannanshire 9,9,Clackmannanshire,"56.1498, -3.743248",Scotland,"56.68894, -4.0425997",51400,324,NA,NA,-60,NA,-21.4,-51.5,Dunnock,2,1,1,-36.83333333,2.1515,71.66666667,4.828,108.5,2.6765
Conwy 5Dunnock,Conwy 5,5,Conwy,"53.28223, -3.8333",Wales,"52.325066, -3.7999659",117181,104.1,22.5,-42.42857143,-62.85714286,-75.71428571,-34.14285714,-59.14285714,Dunnock,3,2,1,-69.3333333,-0.765666667,90,3.219,159.3333333,3.984666667
Cornwall 1Dunnock,Cornwall 1,1,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,0.142857143,18.14285714,1.428571429,6.857142857,4,4,Dunnock,3.352941176,11.47619048,-8.123249304,10.42857143,0.538392157,100,2.593058824,89.57142857,2.054666667
Cornwall 2Dunnock,Cornwall 2,2,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,1,19.71428571,0.428571429,4.285714286,4.428571429,1,Dunnock,2.142857143,4,-1.857142857,17.78571429,-0.70625,96.28571429,2.134,78.5,2.84025
Cornwall 3Dunnock,Cornwall 3,3,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,5.857142857,33.14285714,-13.14285714,-10,12.57142857,-12,Dunnock,3,3.25,-0.25,48.0555556,-0.598111111,115.5555556,1.480888889,67.5,2.079
Cornwall 4Dunnock,Cornwall 4,4,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,18.14285714,-6.285714286,-52.85714286,-66.42857143,-30.28571429,-47.85714286,Dunnock,2.72,2.111111111,0.608888889,63.2,0.842631111,144.2,3.11752,81,2.274888889
Cornwall 5Dunnock,Cornwall 5,5,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,21.14285714,-36.14285714,-64,-77,-40.42857143,-59.14285714,Dunnock,3.125,2,1.125,-80.5833333,-0.003729167,82.25,1.9419375,162.8333333,1.945666667
Cornwall 6Dunnock,Cornwall 6,6,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,21,-31.28571429,-64.42857143,-76.42857143,-37.71428571,-55.14285714,Dunnock,3.333333333,1.2,2.133333333,-85.83333333,-1.738733333,64.56666667,1.409466667,150.4,3.1482
Cornwall 7Dunnock,Cornwall 7,7,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,21.71428571,-36.14285714,-64.42857143,-77.71428571,-43,-56.57142857,Dunnock,3.24137931,1,2.24137931,3.77586207,0.531353448,69.27586207,1.843103448,65.5,1.31175
Cornwall 8Dunnock,Cornwall 8,8,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,19.85714286,-19.85714286,-58.85714286,-72.85714286,-36.71428571,-47.85714286,Dunnock,5.310344828,1,4.310344828,21.06896552,-1.411189655,96.06896552,1.807310345,75,3.2185
Cornwall 9Dunnock,Cornwall 9,9,Cornwall,"50.406204, -4.823104",England,"52.598877, -1.4668814",565968,159.6,19.8,-28.2,-59,-71.8,-36.2,-47.4,Dunnock,3.866666667,1,2.866666667,-32.16666663,1.5361,83.66666667,2.2846,115.8333333,0.7485
Cumbria 2Dunnock,Cumbria 2,2,Cumbria,"54.592537, -2.900406",England,"52.598877, -1.4668814",498888,73.73,1,19.14285714,-0.714285714,4.285714286,4.285714286,4,Dunnock,2.333333333,4,-1.666666667,-69.33333333,-4.483,42.66666667,0.2,112,4.683
Cumbria 3Dunnock,Cumbria 3,3,Cumbria,"54.592537, -2.900406",England,"52.598877, -1.4668814",498888,73.73,5.714285714,32.14285714,-12,-8.571428571,13.57142857,-7.571428571,Dunnock,1.583333333,3,-1.416666667,29.16666667,0.230083333,34.16666667,0.230083333,5,0
Cumbria 4Dunnock,Cumbria 4,4,Cumbria,"54.592537, -2.900406",England,"52.598877, -1.4668814",498888,73.73,19.28571429,-14.57142857,-55,-64.57142857,-28,-49.14285714,Dunnock,3,2,1,-43.33333333,-0.81775,91.66666667,0,135,0.81775
Cumbria 5Dunnock,Cumbria 5,5,Cumbria,"54.592537, -2.900406",England,"52.598877, -1.4668814",498888,73.73,22.85714286,-44.14285714,-66.28571429,-75.85714286,-39.28571429,-66.42857143,Dunnock,2,2,0,-152.5833333,-0.177416667,52.41666667,2.880583333,205,3.058
Cumbria 6Dunnock,Cumbria 6,6,Cumbria,"54.592537, -2.900406",England,"52.598877, -1.4668814",498888,73.73,22.42857143,-36.57142857,-67.28571429,-75.14285714,-34.71428571,-63.85714286,Dunnock,1.916666667,1,0.916666667,37.7,1.338233333,92.5,2.303833333,54.8,0.9656
Cumbria 8Dunnock,Cumbria 8,8,Cumbria,"54.592537, -2.900406",England,"52.598877, -1.4668814",498888,73.73,21.42857143,-26.14285714,-61.85714286,-72.71428571,-31.85714286,-59.42857143,Dunnock,2,1,1,-58.125,-1.816625,20,0,78.125,1.816625
Denbighshire 8Dunnock,Denbighshire 8,8,Denbighshire,"53.090504, -3.352331",Wales,"52.325066, -3.7999659",95330,113.9,NA,-16.71428571,-55.85714286,-67.28571429,-26.71428571,-47.42857143,Dunnock,2,1,1,223,5.409,228,5.409,5,0
Denbighshire 9Dunnock,Denbighshire 9,9,Denbighshire,"53.090504, -3.352331",Wales,"52.325066, -3.7999659",95330,113.9,NA,-33,-55.4,-67,-28.2,-51.6,Dunnock,1,1,0,-60,4.828,60,4.828,120,0
Derbyshire 1Dunnock,Derbyshire 1,1,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,-0.142857143,20,1,5.428571429,3.714285714,1.285714286,Dunnock,2.35,7.6,-5.25,42.85,1.6193,63.85,2.2395,21,0.6202
Derbyshire 2Dunnock,Derbyshire 2,2,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,0.714285714,15.28571429,0.142857143,1.428571429,6.285714286,-1.571428571,Dunnock,3.391304348,4.166666667,-0.775362319,21.06521739,1.056884058,70.56521739,3.012217391,49.5,1.955333333
Derbyshire 3Dunnock,Derbyshire 3,3,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,6.714285714,21.14285714,-14.14285714,-16.28571429,21,-15.85714286,Dunnock,3,3,0,32.90769231,0.823471795,90.30769231,2.271871795,57.4,1.4484
Derbyshire 4Dunnock,Derbyshire 4,4,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,19.71428571,2.285714286,-50.71428571,-67.42857143,-19.14285714,-46,Dunnock,2.839285714,2.176470588,0.662815126,-16.89180673,-1.429063025,86.69642857,1.549642857,103.5882353,2.978705882
Derbyshire 5Dunnock,Derbyshire 5,5,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,23.85714286,-28.14285714,-62.71428571,-77.85714286,-30.14285714,-60.42857143,Dunnock,2.896103896,2,0.896103896,-36.43809527,-0.645395671,94.42857143,2.078337662,130.8666667,2.723733333
Derbyshire 6Dunnock,Derbyshire 6,6,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,23.85714286,-14.28571429,-65.28571429,-75.71428571,-26.71428571,-55.85714286,Dunnock,2.918181818,1,1.918181818,-4.39288538,-2.598336759,80.56363636,1.546054545,84.95652174,4.144391304
Derbyshire 7Dunnock,Derbyshire 7,7,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,24.14285714,-13.85714286,-65.85714286,-77.14285714,-32.85714286,-57.42857143,Dunnock,3.046875,1,2.046875,-6.56893382,0.516387868,93.078125,2.37009375,99.64705882,1.853705882
Derbyshire 8Dunnock,Derbyshire 8,8,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,22.28571429,3,-58.57142857,-73.14285714,-26.28571429,-51.42857143,Dunnock,2.602564103,1,1.602564103,12.45421246,0.309100733,81.52564103,2.15224359,69.07142857,1.843142857
Derbyshire 9Dunnock,Derbyshire 9,9,Derbyshire,"53.132397, -1.614775",England,"52.598877, -1.4668814",796142,312.6,22.6,-17,-58.8,-73.2,-27.6,-53.2,Dunnock,2.547169811,1,1.547169811,9.72237197,0.158185984,104.1509434,2.902471698,94.42857143,2.744285714
Devon 1Dunnock,Devon 1,1,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,0.285714286,11,0.142857143,3.714285714,5.571428571,2.142857143,Dunnock,3.722222222,5.666666667,-1.944444445,-26.22222222,0.168555555,54.77777778,1.786222222,81,1.617666667
Devon 2Dunnock,Devon 2,2,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,1.142857143,18,-1,0.285714286,6.428571429,-2.142857143,Dunnock,2.428571429,4.2,-1.771428571,78.11428571,2.406914286,95.71428571,2.551714286,17.6,0.1448
Devon 3Dunnock,Devon 3,3,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,7.142857143,20.85714286,-16.28571429,-19.57142857,14.71428571,-20.42857143,Dunnock,3.222222222,3,0.222222222,11,2.3402,72,3.145,61,0.8048
Devon 4Dunnock,Devon 4,4,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,19.14285714,-6.714285714,-52.71428571,-69.42857143,-27.28571429,-54.28571429,Dunnock,8,2.181818182,5.818181818,60.35064934,1.261688312,116.7142857,3.970142857,56.36363636,2.708454545
Devon 5Dunnock,Devon 5,5,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,22.42857143,-31.14285714,-63.57142857,-78.85714286,-37.71428571,-66.71428571,Dunnock,8.285714286,2,6.285714286,59.28571429,2.527857143,83.42857143,3.460285714,24.14285714,0.932428571
Devon 6Dunnock,Devon 6,6,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,22.42857143,-26.42857143,-65.42857143,-78.14285714,-34.28571429,-63.42857143,Dunnock,7.285714286,1.444444444,5.841269842,-13.49206349,0.45547619,66.28571429,2.562142857,79.77777778,2.106666667
Devon 7Dunnock,Devon 7,7,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,22.85714286,-31.85714286,-64.57142857,-79.42857143,-40.28571429,-64.28571429,Dunnock,3.5,1,2.5,-25.10714286,1.507857143,65.75,3.285,90.85714286,1.777142857
Devon 8Dunnock,Devon 8,8,Devon,"50.752686, -3.811062",England,"52.598877, -1.4668814",795286,121.2,21.42857143,-14.71428571,-59.28571429,-75.57142857,-32.57142857,-58.71428571,Dunnock,2.6,1,1.6,40.97777778,5.478777778,106.2,6.177,65.22222222,0.698222222
Dorset 1Dunnock,Dorset 1,1,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,0.428571429,22.71428571,0.285714286,3.285714286,5,-0.285714286,Dunnock,2.375,5.9,-3.525,-12.625,1.065775,54.875,1.501875,67.5,0.4361
Dorset 2Dunnock,Dorset 2,2,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,1,26.14285714,-1,-0.714285714,8,-3.714285714,Dunnock,2.6875,4.2,-1.5125,29.0125,4.0076625,143.3125,5.3830625,114.3,1.3754
Dorset 3Dunnock,Dorset 3,3,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,7.142857143,31,-16.14285714,-18.71428571,16.85714286,-19.28571429,Dunnock,2,3,-1,15.41153846,1.585253846,101.95,3.7931,86.53846154,2.207846154
Dorset 4Dunnock,Dorset 4,4,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,19.85714286,-3.714285714,-54,-68.71428571,-24.14285714,-51.85714286,Dunnock,2.4,2.363636364,0.036363636,-12.56727273,0.567494545,74.16,2.49204,86.72727273,1.924545455
Dorset 5Dunnock,Dorset 5,5,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,23.28571429,-28.14285714,-64.14285714,-78.42857143,-34.85714286,-62.85714286,Dunnock,3.735294118,2,1.735294118,15.45798323,1.709134453,110.0294118,2.977705882,94.57142857,1.268571429
Dorset 6Dunnock,Dorset 6,6,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,23.28571429,-16.71428571,-66.71428571,-77.42857143,-31.85714286,-59.28571429,Dunnock,2.96875,1.1,1.86875,18.6375,1.18675625,83.9375,2.74765625,65.3,1.5609
Dorset 7Dunnock,Dorset 7,7,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,23.85714286,-23.42857143,-66.85714286,-78.71428571,-38,-60.85714286,Dunnock,2.216216216,1,1.216216216,15.8058968,-0.095518428,90.35135135,2.843027027,74.54545455,2.938545455
Dorset 8Dunnock,Dorset 8,8,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,22.14285714,-3.857142857,-61.28571429,-75.71428571,-31.14285714,-53.57142857,Dunnock,3.709677419,1,2.709677419,26.48093845,0.351079179,120.9354839,2.847806452,94.45454545,2.496727273
Dorset 9Dunnock,Dorset 9,9,Dorset,"50.912815, -1.8442",England,"52.598877, -1.4668814",376484,151.1,22.4,-25,-61.2,-75.8,-32.4,-56.4,Dunnock,2.8125,1,1.8125,-0.4375,2.5354375,99.0625,2.5354375,99.5,0
Durham 1Dunnock,Durham 1,1,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,-0.142857143,11,1,5.714285714,0.428571429,4.428571429,Dunnock,1.4,5.333333333,-3.933333333,29.66666667,0.473366667,37,0.8987,7.333333333,0.425333333
Durham 2Dunnock,Durham 2,2,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,1,5.428571429,-0.285714286,2.428571429,4.714285714,0.857142857,Dunnock,1.5,4.5,-3,-1,-0.451,26,0.5545,27,1.0055
Durham 3Dunnock,Durham 3,3,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,6.142857143,14.28571429,-14,-10.71428571,18.71428571,-13,Dunnock,2.166666667,3,-0.833333333,-9.08333333,-1.8555,50.91666667,1.3635,60,3.219
Durham 4Dunnock,Durham 4,4,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,18.42857143,-9.428571429,-51.42857143,-62.57142857,-20.57142857,-47.71428571,Dunnock,1.846153846,2,-0.153846154,16.1025641,0.608179487,66.76923077,1.945846154,50.66666667,1.337666667
Durham 5Dunnock,Durham 5,5,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,22.28571429,-30.57142857,-62.57142857,-72.28571429,-31,-61,Dunnock,2.5,2,0.5,0.04444444,0.074211111,78.44444444,2.034611111,78.4,1.9604
Durham 6Dunnock,Durham 6,6,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,22.42857143,-18.28571429,-64.85714286,-70.57142857,-27.28571429,-54.57142857,Dunnock,2.34375,1,1.34375,16.36458333,0.902291667,69.53125,1.965125,53.16666667,1.062833333
Durham 7Dunnock,Durham 7,7,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,22.71428571,-15.85714286,-64.71428571,-72.28571429,-32.71428571,-54.85714286,Dunnock,2.058823529,1,1.058823529,-32.63636364,-0.773786097,66,1.811941176,98.63636364,2.585727273
Durham 8Dunnock,Durham 8,8,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,21,-1,-58.28571429,-69,-25.85714286,-46.14285714,Dunnock,2.192307692,1,1.192307692,55.5,1.981019231,93.5,2.916269231,38,0.93525
Durham 9Dunnock,Durham 9,9,Durham,"54.77753, -1.5746",England,"52.598877, -1.4668814",526980,236.7,20.6,-11,-58,-67.8,-26.2,-47.8,Dunnock,1.916666667,1,0.916666667,53.35897439,-0.520660256,139.6666667,2.028416667,86.30769231,2.549076923
East Lothian 2Dunnock,East Lothian 2,2,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,1.4,35.5,-0.142857143,1.714285714,8,0.142857143,Dunnock,1.714285714,4,-2.285714286,112.1428571,2.727142857,121.1428571,3.377142857,9,0.65
East Lothian 3Dunnock,East Lothian 3,3,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,8.8,47.5,-17.28571429,-13.57142857,23.28571429,-17.14285714,Dunnock,1.4,3,-1.6,70.3,2.7079,118.8,2.9574,48.5,0.2495
East Lothian 4Dunnock,East Lothian 4,4,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,17,-3.5,-57,-67.71428571,-17.28571429,-47.57142857,Dunnock,1.6,2,-0.4,26.6,2.227333333,60.6,2.382,34,0.154666667
East Lothian 5Dunnock,East Lothian 5,5,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,NA,-29.83333333,-67,-77.14285714,-27.71428571,-58.85714286,Dunnock,2.5,2,0.5,-55.33333333,-1.576,94.66666667,2.975,150,4.551
East Lothian 6Dunnock,East Lothian 6,6,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,NA,-29.75,-67.14285714,-76.42857143,-26.57142857,-52.28571429,Dunnock,1.333333333,1,0.333333333,64.73333333,1.668933333,93.33333333,2.533333333,28.6,0.8644
East Lothian 7Dunnock,East Lothian 7,7,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,NA,-28.75,-67.85714286,-74.33333333,-28.85714286,-52.71428571,Dunnock,1.75,1,0.75,25.58333333,2.452833333,97.25,3.1375,71.66666667,0.684666667
East Lothian 8Dunnock,East Lothian 8,8,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,NA,-12.33333333,-64.57142857,-70.66666667,-24,-45.71428571,Dunnock,2.375,1,1.375,8.70833333,0.805375,94.375,3.342375,85.66666667,2.537
East Lothian 9Dunnock,East Lothian 9,9,East Lothian,"55.93998, -2.720343",Scotland,"56.68894, -4.0425997",105790,155.8,NA,-24.66666667,-65.4,-69.75,-23.6,-48.6,Dunnock,3,1,2,2.41666667,1.267333333,94.66666667,3.173333333,92.25,1.906
East Riding of Yorkshire 1Dunnock,East Riding of Yorkshire 1,1,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,-0.285714286,31.28571429,0.857142857,7.142857143,5,3.857142857,Dunnock,5,8.5,-3.5,484.1875,1.258875,561.25,3.1515,77.0625,1.892625
East Riding of Yorkshire 2Dunnock,East Riding of Yorkshire 2,2,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,0.714285714,28.14285714,0.142857143,4.857142857,8.428571429,7.571428571,Dunnock,5.6875,4,1.6875,509.5125,1.3632875,533.3125,2.2126875,23.8,0.8494
East Riding of Yorkshire 3Dunnock,East Riding of Yorkshire 3,3,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,5.857142857,36,-12.14285714,-10.14285714,23.85714286,1.857142857,Dunnock,5.533333333,3.125,2.408333333,465.4166667,2.244958333,522.6666667,3.285333333,57.25,1.040375
East Riding of Yorkshire 4Dunnock,East Riding of Yorkshire 4,4,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,18.71428571,-9.571428571,-49.71428571,-65.85714286,-19.57142857,-32.28571429,Dunnock,6.411764706,2.090909091,4.320855615,393.4010695,0.357395721,499.7647059,3.004941176,106.3636364,2.647545455
East Riding of Yorkshire 5Dunnock,East Riding of Yorkshire 5,5,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,22.28571429,-35.28571429,-61.42857143,-75.14285714,-31.57142857,-48.42857143,Dunnock,5.391304348,2,3.391304348,422.1086957,1.705094203,538.6086957,4.30526087,116.5,2.600166667
East Riding of Yorkshire 6Dunnock,East Riding of Yorkshire 6,6,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,22.28571429,-27.42857143,-63.14285714,-73.57142857,-28,-41,Dunnock,5.214285714,1,4.214285714,509.4285714,0.779321429,551.1785714,2.236321429,41.75,1.457
East Riding of Yorkshire 7Dunnock,East Riding of Yorkshire 7,7,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,22.71428571,-25.71428571,-63.71428571,-74.57142857,-33.71428571,-41.57142857,Dunnock,6.4375,1,5.4375,550.5208333,-0.123604167,632.6875,2.7920625,82.16666667,2.915666667
East Riding of Yorkshire 8Dunnock,East Riding of Yorkshire 8,8,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,20.85714286,-12.85714286,-56.71428571,-70.85714286,-26.85714286,-40.71428571,Dunnock,5.826086957,1,4.826086957,421.7086957,1.088347826,501.6086957,3.114347826,79.9,2.026
East Riding of Yorkshire 9Dunnock,East Riding of Yorkshire 9,9,East Riding of Yorkshire,"53.8547, -0.459669",England,"52.598877, -1.4668814",339614,141.1,20.6,-12.2,-56.8,-70,-25.8,-38,Dunnock,4.666666667,1,3.666666667,480.4666666,-6.5239,645.1333333,1.8776,164.6666667,8.4015
East Sussex 1Dunnock,East Sussex 1,1,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,0.428571429,10.85714286,0.428571429,2.285714286,3.142857143,3.142857143,Dunnock,3.5,7.363636364,-3.863636364,12.38068182,1.231153409,89.5625,2.4810625,77.18181818,1.249909091
East Sussex 2Dunnock,East Sussex 2,2,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,1.428571429,13.71428571,-0.714285714,0,6.714285714,-1.285714286,Dunnock,1.833333333,4.125,-2.291666667,50.9166667,1.295875,114.6666667,2.6895,63.75,1.393625
East Sussex 3Dunnock,East Sussex 3,3,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,7.571428571,17.71428571,-16.14285714,-15.85714286,19.14285714,-18,Dunnock,6.363636364,3,3.363636364,19.2337662,-0.685038961,127.0909091,2.752818182,107.8571429,3.437857143
East Sussex 4Dunnock,East Sussex 4,4,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,19.71428571,-5.714285714,-53.42857143,-66,-20.85714286,-52.71428571,Dunnock,3.19047619,2.058823529,1.131652661,-15.39495797,0.627246499,97.42857143,3.127952381,112.8235294,2.500705882
East Sussex 5Dunnock,East Sussex 5,5,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,22.57142857,-22.28571429,-63.57142857,-76.28571429,-31.57142857,-62.85714286,Dunnock,4,2,2,47.88,1.09044,116.68,2.88524,68.8,1.7948
East Sussex 6Dunnock,East Sussex 6,6,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,22.71428571,-14,-65.71428571,-74.85714286,-28.57142857,-60.42857143,Dunnock,3.875,1.083333333,2.791666667,64.05208333,1.437489583,117.71875,2.90390625,53.66666667,1.466416667
East Sussex 7Dunnock,East Sussex 7,7,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,23.14285714,-17.57142857,-65.71428571,-76.85714286,-35,-61.71428571,Dunnock,3.25,1,2.25,52.8571429,1.218982143,117.1071429,3.296107143,64.25,2.077125
East Sussex 8Dunnock,East Sussex 8,8,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,21.28571429,4.428571429,-60,-72.14285714,-28.85714286,-54.85714286,Dunnock,2.896551724,1,1.896551724,-39.62068966,1.370643678,92.37931034,3.274310345,132,1.903666667
East Sussex 9Dunnock,East Sussex 9,9,East Sussex,"50.937313, 0.256584",England,"52.598877, -1.4668814",554590,324.6,21.4,-13.2,-60.4,-72.2,-29.6,-56.6,Dunnock,3,1,2,-10.88235294,-1.094980392,94.11764706,2.669352941,105,3.764333333
